,Sample,Process,Second,avg_branchinstructionrate,std_branchinstructionrate,avg_branchmispredictsrate,std_branchmispredictsrate,avg_llcrefrate,std_llcrefrate,avg_llcmissrate,std_llcmissrate
130,rust,conhost.exe,13337425199,0.23698384649863807,0.024199657901128994,0.13003018108651912,0.13384911324279278,0.12069607741727867,0.06051114834063194,0.5282738095238095,0.08284027178402843
131,rust,conhost.exe,13337425200,0.22545007000049333,0.03716144338014096,0.061616954474097325,0.09087739751641348,0.15063468248014386,0.04624334514672847,0.373469387755102,0.16858674635153784
132,rust,conhost.exe,13337425201,0.24742541647202274,0.09157481382386785,0.10808974509880853,0.09337420735716398,0.13292569015242853,0.045138915777318926,0.3181981981981982,0.2406979948273419
133,rust,conhost.exe,13337425202,0.20140806308526255,0.04246091252454893,0.03138132819053872,0.02580679292465954,0.14676931256113573,0.21990957322677526,0.2552583905415713,0.15547522812760584
134,rust,conhost.exe,13337425203,0.3605437113456144,0.288165592342111,0.03563551144196306,0.044858875725413076,0.1676640938788129,0.2260281891822746,0.1880952380952381,0.2087241232756487
135,rust,conhost.exe,13337425204,0.1891030224517779,0.013418715884722805,0.024644945697577275,0.019476262701545143,0.08278304465960615,0.0708859859934063,0.45,0.41432676315520184
136,rust,conhost.exe,13337425205,0.22593619972260748,0.0026352288488210723,0.021739130434782608,0.021739130434782608,0.02884882108183079,0.00027739251040222006,0.5,0.16666666666666666
137,rust,conhost.exe,13337425206,0.19275684184579317,0.029138382442412986,0.030778445765658042,0.01905873630447429,0.09986443716431165,0.06382301968859562,0.2526077509465224,0.18309340165047988
138,rust,conhost.exe,13337425207,0.30148677177379507,0.12939993342613046,0.014347357065803668,0.01816242432158264,0.16253705700040427,0.1960606549295867,0.20896464646464646,0.21246196026041508
139,rust,conhost.exe,13337425208,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
140,rust,conhost.exe,13337425210,0.2360448203706746,0.056497640243956794,0.013971682279134541,0.015144836114055515,0.13219645132423335,0.12563069725571868,0.1929499072356215,0.11486125649437258
141,rust,conhost.exe,13337425211,0.1915897057096453,0.04815020267565995,0.024831401475237092,0.03811424099678021,0.13474482534718346,0.09893607559474252,0.48484848484848475,0.09725337294473461
142,rust,csrss.exe,13337425196,0.3798941798941799,0.1640450571435014,0.0,0.0,0.23386243386243386,0.131157180456408,0.06666666666666667,0.09428090415820635
143,rust,csrss.exe,13337425197,0.20408550481596147,0.03693763040511966,0.06666666666666667,0.12018504251546631,0.19569458265762446,0.08707637505941453,0.84375,0.8921314014762624
144,rust,csrss.exe,13337425198,0.25344932844932844,0.18490325529404475,0.0,0.0,0.24075091575091576,0.1005805545811642,0.13095238095238093,0.15338212769910864
145,rust,csrss.exe,13337425199,0.24112633633809097,0.09419544007565107,0.20833333333333331,0.33071891388307384,0.22839732362169768,0.11474342606386562,0.2928571428571428,0.34092544453319806
146,rust,csrss.exe,13337425200,0.20039682539682538,0.07659689607364148,0.0,0.0,0.30753968253968256,0.20215712801969432,0.8333333333333334,0.4714045207910316
147,rust,csrss.exe,13337425201,0.26960074239486004,0.1443744945490735,0.15625,0.32923917977664807,0.1580786044021338,0.09367202291373013,0.7916666666666667,0.798218502527834
148,rust,csrss.exe,13337425202,0.25405323832508153,0.0631545325385308,0.020432692307692308,0.04147940847773413,0.10632420078979289,0.06056125368389157,0.3958333333333333,0.5523780659817855
149,rust,csrss.exe,13337425203,0.25162483467568214,0.0179841947178647,0.07453703703703703,0.08333976312643217,0.10087106866767882,0.08572655953116254,0.513888888888889,0.6878856942799886
150,rust,csrss.exe,13337425204,0.40650623885918,0.3013702168647264,0.023809523809523808,0.05323971374999499,0.33273915626856804,0.5247971404932353,0.3055555555555555,0.22395160411940415
151,rust,csrss.exe,13337425205,0.3066666666666667,0.15832456116050556,0.0,0.0,0.54,0.3797074897572838,0.0,0.0
152,rust,csrss.exe,13337425206,0.3185714285714286,0.18494590739492323,0.0,0.0,0.2865714285714286,0.21421848680891886,0.6,0.37416573867739417
153,rust,csrss.exe,13337425207,0.30666666666666664,0.18275666882497066,0.0,0.0,0.20666666666666664,0.08339997335464536,0.2,0.4000000000000001
154,rust,csrss.exe,13337425208,0.2692982456140351,0.06414314362993667,0.0625,0.10825317547305482,0.3526315789473684,0.1887331206437997,0.35416666666666663,0.2525907427704613
155,rust,csrss.exe,13337425209,0.225969708396179,0.08456078052874783,0.05,0.10671873729054748,0.20929047259929617,0.07335896491442381,0.35833333333333334,0.40491768710854475
156,rust,csrss.exe,13337425210,0.2718238241911126,0.18280306111203498,0.03125,0.08267972847076846,0.2165673339095147,0.1123947535574561,0.28125,0.42274216432714634
157,rust,csrss.exe,13337425211,0.20671633790737565,0.02675514672457152,0.10606060606060605,0.13636363636363635,0.16000214408233276,0.08485155040161606,0.675,0.6057020719792858
158,rust,ctfmon.exe,13337425198,0.2121359223300971,0.012135922330097082,0.025974025974025976,0.025974025974025976,0.11796116504854369,0.08203883495145631,0.10810810810810811,0.10810810810810811
159,rust,ctfmon.exe,13337425199,0.33909701409701415,0.18456790493139033,0.05264417324718832,0.0640864086549651,0.18293650793650795,0.15894925355389813,0.07109557109557109,0.055822517551645905
160,rust,ctfmon.exe,13337425200,0.45454545454545453,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
161,rust,ctfmon.exe,13337425210,0.2067056854697728,0.02962366017958411,0.11847876407020885,0.12712837672521304,0.1370350929576972,0.08648363508103862,0.158187134502924,0.061426478577582384
162,rust,ctfmon.exe,13337425211,0.2140077821011673,0.0,0.01818181818181818,0.0,0.016675931072818232,0.0,0.13333333333333333,0.0
163,rust,dllhost.exe,13337425204,0.22401552648845505,0.031618993544244536,0.07194014151845476,0.02587013753635334,0.09526446881919129,0.04205707400742173,0.23930296756383712,0.04898260050051575
164,rust,dllhost.exe,13337425206,0.22115384615384615,0.009615384615384623,0.21969696969696967,0.053030303030303025,0.1266025641025641,0.0016025641025640969,0.22692307692307692,0.07307692307692307
165,rust,dllhost.exe,13337425207,0.22363083164300201,0.017748478701825568,0.19642857142857142,0.053571428571428575,0.138184584178499,0.008874239350912777,0.11666666666666667,0.016666666666666663
166,rust,dllhost.exe,13337425210,0.2611959871483837,0.0235722247721461,0.06734496124031007,0.02567829457364341,0.14710510786177955,0.0014097436233689586,0.2590909090909091,0.05909090909090908
167,rust,dwm.exe,13337425196,0.19068177300735437,0.10618862483098843,0.33901515151515155,0.46743866929260985,0.15781951898230967,0.1306332449023927,0.38518518518518513,0.2818710754139325
168,rust,dwm.exe,13337425197,0.22661210195995185,0.020950078971434846,0.07982453771223824,0.05040196528247905,0.1281362405806611,0.03413619318683026,0.5014855514855515,0.24473760237310924
169,rust,dwm.exe,13337425198,0.18853788879299083,0.050505532339180655,0.027686825885978428,0.035900191134056646,0.10719373219373218,0.03860347099984283,0.4107915893630179,0.3426420376559641
170,rust,dwm.exe,13337425199,0.20018368263812686,0.04730481430193515,0.13387342196065732,0.18901322783072888,0.10268395904995464,0.048434818752078244,0.6222565910471128,0.2130154191478438
171,rust,dwm.exe,13337425200,0.2260567248755322,0.07924333819164893,0.07057885807885808,0.061804088894894985,0.10412267778093467,0.05339752268914993,0.5245535714285714,0.25394488030307455
172,rust,dwm.exe,13337425201,0.19767095006804722,0.05168377086167522,0.04793796298104236,0.05591762501038108,0.10533000445086535,0.07899331656006682,0.45387844611528827,0.2154366496692903
173,rust,dwm.exe,13337425202,0.12174670485929376,0.058326071699214894,0.01339095435183287,0.012225116206763172,0.034220286585484705,0.023797474962450826,0.5326104635402549,0.21689921388969724
174,rust,dwm.exe,13337425203,0.1724112108941929,0.06517595770998602,0.019892473118279567,0.03232966963090948,0.06769812795024215,0.04140274764220087,0.5017391304347826,0.32304786701916677
175,rust,dwm.exe,13337425204,0.11134684716861938,0.05043320613222927,0.028293447584786163,0.02423352044770474,0.020789782784831488,0.011104419266630411,0.7846698383583629,0.560229929429541
176,rust,dwm.exe,13337425205,0.2042607392607393,0.04737949763969667,0.04625382262996942,0.06992278838752378,0.08128538128538128,0.04142225662823034,0.9125,0.15155444566227674
177,rust,dwm.exe,13337425206,0.09995555037883001,0.034053425357587756,0.010918925901387594,0.011481627435187111,0.046946233653935854,0.04505716542548054,0.3809325272739907,0.1984981550615383
